head,left,right,winner,sampler,score,puid,response_time,network_latency,time_received,loser,left_html,right_html,head_html,winner_html,loser_html,left_filename,right_filename,head_filename,winner_filename,loser_filename,time_received_since_start,datetime_received,start_time,puid_num_responses,num_responses
16,22,0,0,Validation,102.0,e4e8faf57d6728af,1.3550000190734863,0.18900012969970703,1670131533.058,22,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/22.JPEG' />,22.JPEG,0.JPEG,16.JPEG,0.JPEG,22.JPEG,2551.412082195282,2022-12-04T05:25:33.058000,1670128981.645918,143,1442
3,4,0,4,Validation,100.0,a8e84fad8068adc1,2.130999803543091,0.1360001564025879,1670131533.064,0,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/0.JPEG' />,4.JPEG,0.JPEG,3.JPEG,4.JPEG,0.JPEG,2551.418081998825,2022-12-04T05:25:33.064000,1670128981.645918,137,1443
0,2,7,2,Validation,107.0,be6fb84127ca9b5d,1.2920000553131104,0.08999991416931152,1670131534.268,7,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/7.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/7.JPEG' />,2.JPEG,7.JPEG,0.JPEG,2.JPEG,7.JPEG,2552.6220819950104,2022-12-04T05:25:34.268000,1670128981.645918,133,1444
22,24,25,24,Validation,106.0,fb1aebd048435746,1.809999942779541,0.10500001907348631,1670131534.443,25,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/25.JPEG' />,24.JPEG,25.JPEG,22.JPEG,24.JPEG,25.JPEG,2552.7970821857452,2022-12-04T05:25:34.443000,1670128981.645918,8,1445
21,29,16,29,Validation,104.0,9efda4711a7c027a,2.2890000343322754,0.20299983024597168,1670131534.584,16,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/16.JPEG' />,29.JPEG,16.JPEG,21.JPEG,29.JPEG,16.JPEG,2552.93808221817,2022-12-04T05:25:34.584000,1670128981.645918,129,1446
29,17,21,21,Validation,103.0,9daf1b566bc42d6b,2.9010000228881836,0.02700018882751465,1670131534.866,17,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/17.JPEG' />,17.JPEG,21.JPEG,29.JPEG,21.JPEG,17.JPEG,2553.2200820446014,2022-12-04T05:25:34.866000,1670128981.645918,128,1447
17,16,15,15,Validation,108.0,e4e8faf57d6728af,1.9670000076293943,0.0969998836517334,1670131535.228,16,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/16.JPEG' />,16.JPEG,15.jpg,17.JPEG,15.jpg,16.JPEG,2553.5820820331573,2022-12-04T05:25:35.228000,1670128981.645918,144,1448
3,0,1,1,Validation,109.0,a8e84fad8068adc1,2.61899995803833,0.19100022315979004,1670131535.867,0,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/0.JPEG' />,0.JPEG,1.JPEG,3.JPEG,1.JPEG,0.JPEG,2554.2210822105408,2022-12-04T05:25:35.867000,1670128981.645918,138,1449
13,3,15,3,Validation,110.0,be6fb84127ca9b5d,1.8300001621246336,0.08699989318847656,1670131536.185,15,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/15.jpg' />,3.JPEG,15.jpg,13.JPEG,3.JPEG,15.jpg,2554.5390820503235,2022-12-04T05:25:36.185000,1670128981.645918,134,1450
25,10,26,26,Validation,113.0,9daf1b566bc42d6b,1.3360002040863037,0.06199979782104492,1670131536.239,10,<img src='/static/targets/10.jpg' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/10.jpg' />,10.jpg,26.JPEG,25.JPEG,26.JPEG,10.jpg,2554.59308218956,2022-12-04T05:25:36.239000,1670128981.645918,129,1451
9,1,11,1,Validation,105.0,9add8060ffd588d2,3.763000011444092,0.11600017547607422,1670131536.496,11,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/11.JPEG' />,1.JPEG,11.JPEG,9.JPEG,1.JPEG,11.JPEG,2554.8500821590424,2022-12-04T05:25:36.496000,1670128981.645918,104,1452
15,16,13,16,Validation,112.0,9efda4711a7c027a,2.0169999599456787,0.2200000286102295,1670131536.822,13,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/13.JPEG' />,16.JPEG,13.JPEG,15.jpg,16.JPEG,13.JPEG,2555.176082134247,2022-12-04T05:25:36.822000,1670128981.645918,130,1453
27,19,22,22,Validation,111.0,fb1aebd048435746,2.797999858856201,0.10199999809265135,1670131537.426,19,<img src='/static/targets/19.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/19.JPEG' />,19.JPEG,22.JPEG,27.JPEG,22.JPEG,19.JPEG,2555.7800822257996,2022-12-04T05:25:37.426000,1670128981.645918,9,1454
14,12,13,13,Validation,114.0,e4e8faf57d6728af,2.1590001583099365,0.20099997520446777,1670131537.568,12,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/12.JPEG' />,12.JPEG,13.JPEG,14.JPEG,13.JPEG,12.JPEG,2555.9220821857452,2022-12-04T05:25:37.568000,1670128981.645918,145,1455
13,4,14,14,Validation,116.0,be6fb84127ca9b5d,2.131999969482422,0.08599996566772461,1670131538.467,4,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/4.JPEG' />,4.JPEG,14.JPEG,13.JPEG,14.JPEG,4.JPEG,2556.8210821151733,2022-12-04T05:25:38.467000,1670128981.645918,135,1456
27,6,28,28,Validation,118.0,9add8060ffd588d2,2.118000030517578,0.5849997997283936,1670131538.707,6,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/6.JPEG' />,6.JPEG,28.JPEG,27.JPEG,28.JPEG,6.JPEG,2557.06108212471,2022-12-04T05:25:38.707000,1670128981.645918,105,1457
4,9,14,14,Validation,117.0,9daf1b566bc42d6b,2.4689998626708984,0.042999982833862305,1670131538.789,9,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/9.JPEG' />,9.JPEG,14.JPEG,4.JPEG,14.JPEG,9.JPEG,2557.143082141876,2022-12-04T05:25:38.789000,1670128981.645918,130,1458
26,28,21,28,Validation,119.0,9efda4711a7c027a,2.0410001277923584,0.2089998722076416,1670131539.078,21,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/21.JPEG' />,28.JPEG,21.JPEG,26.JPEG,28.JPEG,21.JPEG,2557.4320821762085,2022-12-04T05:25:39.078000,1670128981.645918,131,1459
0,4,17,4,Validation,121.0,e4e8faf57d6728af,2.0180001258850098,0.18199992179870603,1670131539.755,17,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/17.JPEG' />,4.JPEG,17.JPEG,0.JPEG,4.JPEG,17.JPEG,2558.109082221985,2022-12-04T05:25:39.755000,1670128981.645918,146,1460
4,12,1,1,Validation,122.0,be6fb84127ca9b5d,1.738999843597412,0.16100001335144043,1670131540.302,12,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/12.JPEG' />,12.JPEG,1.JPEG,4.JPEG,1.JPEG,12.JPEG,2558.6560821533203,2022-12-04T05:25:40.302000,1670128981.645918,136,1461
29,26,27,27,Validation,115.0,a8e84fad8068adc1,4.618000030517578,0.17799997329711914,1670131540.676,26,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/26.JPEG' />,26.JPEG,27.JPEG,29.JPEG,27.JPEG,26.JPEG,2559.0300822257996,2022-12-04T05:25:40.676000,1670128981.645918,139,1462
9,13,29,13,Validation,125.0,9efda4711a7c027a,1.7170000076293943,0.21399998664855957,1670131540.901,29,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/29.JPEG' />,13.JPEG,29.JPEG,9.JPEG,13.JPEG,29.JPEG,2559.255082130432,2022-12-04T05:25:40.901000,1670128981.645918,132,1463
24,27,9,27,Validation,123.0,9add8060ffd588d2,2.1100001335144043,0.1679999828338623,1670131541.057,9,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/9.JPEG' />,27.JPEG,9.JPEG,24.JPEG,27.JPEG,9.JPEG,2559.4110820293427,2022-12-04T05:25:41.057000,1670128981.645918,106,1464
18,4,29,29,Validation,126.0,e4e8faf57d6728af,1.6679999828338623,0.17199993133544922,1670131541.522,4,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/4.JPEG' />,4.JPEG,29.JPEG,18.JPEG,29.JPEG,4.JPEG,2559.8760821819305,2022-12-04T05:25:41.522000,1670128981.645918,147,1465
24,27,2,27,Validation,124.0,9daf1b566bc42d6b,2.819999933242798,0.06800007820129395,1670131541.667,2,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/2.JPEG' />,27.JPEG,2.JPEG,24.JPEG,27.JPEG,2.JPEG,2560.021082162857,2022-12-04T05:25:41.667000,1670128981.645918,131,1466
17,16,20,20,Validation,97.0,4f1a504f89220f32,11.476999998092651,0.25099992752075195,1670131541.854,16,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/16.JPEG' />,16.JPEG,20.JPEG,17.JPEG,20.JPEG,16.JPEG,2560.2080821990967,2022-12-04T05:25:41.854000,1670128981.645918,63,1467
29,25,26,25,Validation,127.0,be6fb84127ca9b5d,1.5810000896453855,0.08599996566772461,1670131541.972,26,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/26.JPEG' />,25.JPEG,26.JPEG,29.JPEG,25.JPEG,26.JPEG,2560.3260819911957,2022-12-04T05:25:41.972000,1670128981.645918,137,1468
11,25,12,12,Validation,128.0,a8e84fad8068adc1,1.4270000457763672,0.18599987030029297,1670131542.203,25,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/25.JPEG' />,25.JPEG,12.JPEG,11.JPEG,12.JPEG,25.JPEG,2560.5570821762085,2022-12-04T05:25:42.203000,1670128981.645918,140,1469
15,23,28,28,Validation,120.0,fb1aebd048435746,4.734999895095825,0.18600010871887207,1670131542.336,23,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/23.JPEG' />,23.JPEG,28.JPEG,15.jpg,28.JPEG,23.JPEG,2560.6900820732117,2022-12-04T05:25:42.336000,1670128981.645918,10,1470
22,4,21,21,Validation,129.0,9efda4711a7c027a,1.744999885559082,0.1140000820159912,1670131542.77,4,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/4.JPEG' />,4.JPEG,21.JPEG,22.JPEG,21.JPEG,4.JPEG,2561.1240820884705,2022-12-04T05:25:42.770000,1670128981.645918,133,1471
9,28,2,2,Validation,130.0,9add8060ffd588d2,1.812000036239624,0.17199993133544922,1670131543.302,28,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/28.JPEG' />,28.JPEG,2.JPEG,9.JPEG,2.JPEG,28.JPEG,2561.6560821533203,2022-12-04T05:25:43.302000,1670128981.645918,107,1472
21,20,24,20,Validation,134.0,be6fb84127ca9b5d,1.4800000190734863,0.08699989318847656,1670131543.539,24,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/24.JPEG' />,20.JPEG,24.JPEG,21.JPEG,20.JPEG,24.JPEG,2561.893082141876,2022-12-04T05:25:43.539000,1670128981.645918,138,1473
12,1,9,1,Validation,131.0,e4e8faf57d6728af,1.932999849319458,0.09100008010864258,1670131543.687,9,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/9.JPEG' />,1.JPEG,9.JPEG,12.JPEG,1.JPEG,9.JPEG,2562.0410821437836,2022-12-04T05:25:43.687000,1670128981.645918,148,1474
9,20,5,5,Validation,136.0,fb1aebd048435746,1.2730000019073486,0.18000006675720215,1670131543.708,20,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/20.JPEG' />,20.JPEG,5.JPEG,9.JPEG,5.JPEG,20.JPEG,2562.062082052231,2022-12-04T05:25:43.708000,1670128981.645918,11,1475
20,5,23,23,Validation,135.0,a8e84fad8068adc1,1.806999921798706,0.10500001907348631,1670131544.121,5,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/5.JPEG' />,5.JPEG,23.JPEG,20.JPEG,23.JPEG,5.JPEG,2562.4750821590424,2022-12-04T05:25:44.121000,1670128981.645918,141,1476
2,10,1,1,Validation,132.0,9daf1b566bc42d6b,2.4000000953674316,0.06299996376037598,1670131544.127,10,<img src='/static/targets/10.jpg' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/10.jpg' />,10.jpg,1.JPEG,2.JPEG,1.JPEG,10.jpg,2562.481082201004,2022-12-04T05:25:44.127000,1670128981.645918,132,1477
25,11,28,28,Validation,137.0,9efda4711a7c027a,1.675999879837036,0.11800003051757812,1670131544.56,11,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/11.JPEG' />,11.JPEG,28.JPEG,25.JPEG,28.JPEG,11.JPEG,2562.9140820503235,2022-12-04T05:25:44.560000,1670128981.645918,134,1478
13,14,27,14,Validation,139.0,be6fb84127ca9b5d,1.6099998950958252,0.09000015258789062,1670131545.233,27,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/27.JPEG' />,14.JPEG,27.JPEG,13.JPEG,14.JPEG,27.JPEG,2563.5870821475983,2022-12-04T05:25:45.233000,1670128981.645918,139,1479
8,1,14,14,Validation,140.0,e4e8faf57d6728af,1.6359999179840088,0.2290000915527344,1670131545.412,1,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/8.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/1.JPEG' />,1.JPEG,14.JPEG,8.JPEG,14.JPEG,1.JPEG,2563.766082048416,2022-12-04T05:25:45.412000,1670128981.645918,149,1480
4,2,22,2,Validation,138.0,9add8060ffd588d2,1.6529998779296875,0.4170000553131103,1670131545.468,22,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/22.JPEG' />,2.JPEG,22.JPEG,4.JPEG,2.JPEG,22.JPEG,2563.822082042694,2022-12-04T05:25:45.468000,1670128981.645918,108,1481
17,15,22,15,Validation,141.0,fb1aebd048435746,1.988999843597412,0.0989999771118164,1670131545.88,22,<img src='/static/targets/15.jpg' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/22.JPEG' />,15.jpg,22.JPEG,17.JPEG,15.jpg,22.JPEG,2564.234082221985,2022-12-04T05:25:45.880000,1670128981.645918,12,1482
2,23,10,10,Validation,142.0,a8e84fad8068adc1,1.4570000171661377,0.31599998474121094,1670131545.882,23,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/23.JPEG' />,23.JPEG,10.jpg,2.JPEG,10.jpg,23.JPEG,2564.2360820770264,2022-12-04T05:25:45.882000,1670128981.645918,142,1483
24,0,20,20,Validation,144.0,9efda4711a7c027a,1.4630000591278076,0.125,1670131546.142,0,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/0.JPEG' />,0.JPEG,20.JPEG,24.JPEG,20.JPEG,0.JPEG,2564.4960820674896,2022-12-04T05:25:46.142000,1670128981.645918,135,1484
15,25,20,20,Validation,143.0,9daf1b566bc42d6b,1.988999843597412,0.06599998474121094,1670131546.194,25,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/25.JPEG' />,25.JPEG,20.JPEG,15.jpg,20.JPEG,25.JPEG,2564.548082113266,2022-12-04T05:25:46.194000,1670128981.645918,133,1485
13,12,11,12,Validation,133.0,4f1a504f89220f32,4.352999925613403,0.36700010299682617,1670131546.485,11,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/11.JPEG' />,12.JPEG,11.JPEG,13.JPEG,12.JPEG,11.JPEG,2564.8390820026398,2022-12-04T05:25:46.485000,1670128981.645918,64,1486
26,3,20,20,Validation,146.0,e4e8faf57d6728af,1.680999994277954,0.09200000762939452,1670131547.178,3,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/3.JPEG' />,3.JPEG,20.JPEG,26.JPEG,20.JPEG,3.JPEG,2565.532082080841,2022-12-04T05:25:47.178000,1670128981.645918,150,1487
4,5,2,2,Validation,147.0,9add8060ffd588d2,1.7369999885559082,0.5260000228881836,1670131547.3,5,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/5.JPEG' />,5.JPEG,2.JPEG,4.JPEG,2.JPEG,5.JPEG,2565.6540820598602,2022-12-04T05:25:47.300000,1670128981.645918,109,1488
14,6,2,2,Validation,145.0,be6fb84127ca9b5d,2.179999828338623,0.08700013160705566,1670131547.577,6,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/6.JPEG' />,6.JPEG,2.JPEG,14.JPEG,2.JPEG,6.JPEG,2565.931082010269,2022-12-04T05:25:47.577000,1670128981.645918,140,1489
27,15,29,29,Validation,148.0,a8e84fad8068adc1,1.9859998226165771,0.10900020599365234,1670131548.043,15,<img src='/static/targets/15.jpg' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/15.jpg' />,15.jpg,29.JPEG,27.JPEG,29.JPEG,15.jpg,2566.397082090378,2022-12-04T05:25:48.043000,1670128981.645918,143,1490
12,1,9,1,Validation,1.0,9daf1b566bc42d6b,2.1510000228881836,0.04800009727478027,1670131548.393,9,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/9.JPEG' />,1.JPEG,9.JPEG,12.JPEG,1.JPEG,9.JPEG,2566.7470819950104,2022-12-04T05:25:48.393000,1670128981.645918,134,1491
4,11,7,7,Validation,0.0,9efda4711a7c027a,2.2899999618530273,0.14599990844726562,1670131548.679,11,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/7.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/7.JPEG' />,<img src='/static/targets/11.JPEG' />,11.JPEG,7.JPEG,4.JPEG,7.JPEG,11.JPEG,2567.033082008362,2022-12-04T05:25:48.679000,1670128981.645918,136,1492
